@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "CC" NUMERIC
@ATTRIBUTE "CCL" NUMERIC
@ATTRIBUTE "CCO" NUMERIC
@ATTRIBUTE "CI" NUMERIC
@ATTRIBUTE "CLC" NUMERIC
@ATTRIBUTE "CLLC" NUMERIC
@ATTRIBUTE "LDC" NUMERIC
@ATTRIBUTE "LLDC" NUMERIC
@ATTRIBUTE "LCOM5" NUMERIC
@ATTRIBUTE "NL" NUMERIC
@ATTRIBUTE "NLE" NUMERIC
@ATTRIBUTE "WMC" NUMERIC
@ATTRIBUTE "CBO" NUMERIC
@ATTRIBUTE "CBOI" NUMERIC
@ATTRIBUTE "NII" NUMERIC
@ATTRIBUTE "NOI" NUMERIC
@ATTRIBUTE "RFC" NUMERIC
@ATTRIBUTE "AD" NUMERIC
@ATTRIBUTE "CD" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "DLOC" NUMERIC
@ATTRIBUTE "PDA" NUMERIC
@ATTRIBUTE "PUA" NUMERIC
@ATTRIBUTE "TCD" NUMERIC
@ATTRIBUTE "TCLOC" NUMERIC
@ATTRIBUTE "DIT" NUMERIC
@ATTRIBUTE "NOA" NUMERIC
@ATTRIBUTE "NOC" NUMERIC
@ATTRIBUTE "NOD" NUMERIC
@ATTRIBUTE "NOP" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "LOC" NUMERIC
@ATTRIBUTE "NA" NUMERIC
@ATTRIBUTE "NG" NUMERIC
@ATTRIBUTE "NLA" NUMERIC
@ATTRIBUTE "NLG" NUMERIC
@ATTRIBUTE "NLM" NUMERIC
@ATTRIBUTE "NLPA" NUMERIC
@ATTRIBUTE "NLPM" NUMERIC
@ATTRIBUTE "NLS" NUMERIC
@ATTRIBUTE "NM" NUMERIC
@ATTRIBUTE "NOS" NUMERIC
@ATTRIBUTE "NPA" NUMERIC
@ATTRIBUTE "NPM" NUMERIC
@ATTRIBUTE "NS" NUMERIC
@ATTRIBUTE "TLLOC" NUMERIC
@ATTRIBUTE "TLOC" NUMERIC
@ATTRIBUTE "TNA" NUMERIC
@ATTRIBUTE "TNG" NUMERIC
@ATTRIBUTE "TNLA" NUMERIC
@ATTRIBUTE "TNLG" NUMERIC
@ATTRIBUTE "TNLM" NUMERIC
@ATTRIBUTE "TNLPA" NUMERIC
@ATTRIBUTE "TNLPM" NUMERIC
@ATTRIBUTE "TNLS" NUMERIC
@ATTRIBUTE "TNM" NUMERIC
@ATTRIBUTE "TNOS" NUMERIC
@ATTRIBUTE "TNPA" NUMERIC
@ATTRIBUTE "TNPM" NUMERIC
@ATTRIBUTE "TNS" NUMERIC
@ATTRIBUTE "WarningBlocker" NUMERIC
@ATTRIBUTE "WarningCritical" NUMERIC
@ATTRIBUTE "WarningInfo" NUMERIC
@ATTRIBUTE "WarningMajor" NUMERIC
@ATTRIBUTE "WarningMinor" NUMERIC
@ATTRIBUTE "Android Rules" NUMERIC
@ATTRIBUTE "Basic Rules" NUMERIC
@ATTRIBUTE "Brace Rules" NUMERIC
@ATTRIBUTE "Clone Implementation Rules" NUMERIC
@ATTRIBUTE "Clone Metric Rules" NUMERIC
@ATTRIBUTE "Code Size Rules" NUMERIC
@ATTRIBUTE "Cohesion Metric Rules" NUMERIC
@ATTRIBUTE "Comment Rules" NUMERIC
@ATTRIBUTE "Complexity Metric Rules" NUMERIC
@ATTRIBUTE "Controversial Rules" NUMERIC
@ATTRIBUTE "Coupling Metric Rules" NUMERIC
@ATTRIBUTE "Coupling Rules" NUMERIC
@ATTRIBUTE "Design Rules" NUMERIC
@ATTRIBUTE "Documentation Metric Rules" NUMERIC
@ATTRIBUTE "Empty Code Rules" NUMERIC
@ATTRIBUTE "Finalizer Rules" NUMERIC
@ATTRIBUTE "Import Statement Rules" NUMERIC
@ATTRIBUTE "Inheritance Metric Rules" NUMERIC
@ATTRIBUTE "J2EE Rules" NUMERIC
@ATTRIBUTE "JUnit Rules" NUMERIC
@ATTRIBUTE "Jakarta Commons Logging Rules" NUMERIC
@ATTRIBUTE "Java Logging Rules" NUMERIC
@ATTRIBUTE "JavaBean Rules" NUMERIC
@ATTRIBUTE "MigratingToJUnit4 Rules" NUMERIC
@ATTRIBUTE "Migration Rules" NUMERIC
@ATTRIBUTE "Migration13 Rules" NUMERIC
@ATTRIBUTE "Migration14 Rules" NUMERIC
@ATTRIBUTE "Migration15 Rules" NUMERIC
@ATTRIBUTE "Naming Rules" NUMERIC
@ATTRIBUTE "Optimization Rules" NUMERIC
@ATTRIBUTE "Security Code Guideline Rules" NUMERIC
@ATTRIBUTE "Size Metric Rules" NUMERIC
@ATTRIBUTE "Strict Exception Rules" NUMERIC
@ATTRIBUTE "String and StringBuffer Rules" NUMERIC
@ATTRIBUTE "Type Resolution Rules" NUMERIC
@ATTRIBUTE "Unnecessary and Unused Code Rules" NUMERIC
@ATTRIBUTE "Vulnerability Rules" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L75950","0.08742","1","3","1","0.0696203","0.0859375","11","11","1","2","2","38","4","2","4","2","26","0.0416667","0.0373134","5","5","1","23","0.0373134","5","2","2","0","0","1","129","158","5","2","5","2","24","0","23","1","24","63","0","23","1","129","158","5","2","5","2","24","0","23","1","24","63","0","23","1","0","1","61","0","14","0","0","9","0","8","0","0","0","0","0","0","0","4","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","false"
"L76593","0.489237","1","2","2","0.258065","0.272727","32","24","1","0","0","6","6","0","0","9","15","0.25","0.0588235","4","4","1","3","0.0416667","4","0","0","0","0","0","64","93","1","1","1","1","6","0","3","1","6","42","0","3","1","92","124","8","2","8","2","9","6","6","2","9","45","6","6","2","0","0","45","0","43","0","0","0","0","19","0","0","0","0","1","0","0","1","24","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","false"
"L76661","0","0","0","0","0","0","0","0","16","5","2","44","30","2","5","21","41","0.047619","0.0322581","4","4","1","20","0.0322581","4","1","1","0","0","1","120","142","4","3","4","3","20","0","20","0","20","45","0","20","0","120","142","4","3","4","3","20","0","20","0","20","45","0","20","0","0","0","49","0","14","0","0","2","0","0","0","1","0","1","0","3","0","12","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","false"
"L76738","0","0","0","0","0","0","0","0","7","4","3","30","17","1","0","20","28","0.111111","0.0756303","9","4","1","8","0.0756303","9","1","1","0","0","1","110","131","0","0","0","0","8","0","8","0","8","53","0","8","0","110","131","0","0","0","0","8","0","8","0","8","53","0","8","0","0","0","24","2","13","0","1","8","0","0","0","1","0","0","0","2","0","5","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","false"
"L74369","0","0","0","0","0","0","0","0","2","0","0","8","9","5","15","6","14","0","0","0","0","0","9","0","0","1","1","0","0","1","34","43","3","1","3","1","8","0","8","1","8","10","0","8","1","34","43","3","1","3","1","8","0","8","1","8","10","0","8","1","0","0","20","0","2","0","0","0","0","0","0","1","0","0","0","0","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L74403","0","0","0","0","0","0","0","0","2","0","0","8","8","5","5","6","14","0","0","0","0","0","9","0","0","1","1","0","0","1","33","41","3","1","3","1","8","0","8","1","8","10","0","8","1","33","41","3","1","3","1","8","0","8","1","8","10","0","8","1","0","0","20","0","2","0","0","0","0","0","0","1","0","0","0","0","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L76859","0","0","0","0","0","0","0","0","21","4","2","54","10","1","2","28","70","0","0.00913242","2","1","0","42","0.00913242","2","0","0","0","0","0","217","271","6","9","6","9","42","0","41","2","42","71","0","41","2","217","271","6","9","6","9","42","0","41","2","42","71","0","41","2","0","0","95","0","17","0","0","0","0","0","0","1","0","0","0","0","0","11","87","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","false"
"L77040","0","0","0","0","0","0","0","0","1","1","1","14","2","1","1","4","15","0.0909091","0.102941","7","7","1","10","0.102941","7","0","0","0","0","0","61","74","4","5","4","5","11","0","10","0","11","20","0","10","0","61","74","4","5","4","5","11","0","10","0","11","20","0","10","0","0","0","25","0","7","0","0","0","0","0","0","0","0","0","0","0","0","4","25","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L76896","0","0","0","0","0","0","0","0","1","0","0","7","4","1","1","4","11","0","0","0","0","0","8","0","0","0","0","0","0","0","30","37","1","1","1","1","7","0","7","1","7","7","0","7","1","30","37","1","1","1","1","7","0","7","1","7","7","0","7","1","0","0","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","false"
"L76867","0","0","0","0","0","0","0","0","1","1","1","9","5","0","0","7","11","0","0.075","3","1","0","5","0.075","3","0","0","0","0","0","37","51","3","1","3","1","4","0","4","0","4","15","0","4","0","37","51","3","1","3","1","4","0","4","0","4","15","0","4","0","0","0","11","1","7","0","0","0","0","0","0","0","0","0","0","0","0","3","11","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","false"
"L77123","0.148699","1","6","2","0.0676923","0.11236","22","20","9","1","1","50","1","3","4","2","37","0.361111","0.362007","101","96","13","23","0.362007","101","0","0","0","0","0","178","325","13","15","13","15","35","0","35","6","35","58","0","35","6","178","325","13","15","13","15","35","0","35","6","35","58","0","35","6","0","3","71","0","6","0","0","0","0","14","0","1","0","0","0","0","0","7","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","9","0","0","0","0","0","false"
"L76874","0","0","0","0","0","0","0","0","2","1","1","16","0","3","5","0","10","0.4","0.256757","19","19","4","6","0.256757","19","0","0","0","0","0","55","85","5","5","5","5","10","4","9","0","10","21","4","9","0","55","85","5","5","5","5","10","4","9","0","10","21","4","9","0","0","0","20","0","2","0","0","0","0","0","0","1","0","0","0","0","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L77088","0","0","0","0","0","0","0","0","3","0","0","3","0","1","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","12","16","0","0","0","0","3","0","3","0","3","3","0","3","0","12","16","0","0","0","0","3","0","3","0","3","3","0","3","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L74297","0","0","0","0","0","0","0","0","1","1","1","17","8","13","73","14","30","0.0588235","0.0555556","4","4","1","16","0.0555556","4","2","2","0","0","1","68","87","2","8","2","8","16","0","16","0","16","19","0","16","0","68","87","2","8","2","8","16","0","16","0","16","19","0","16","0","0","0","37","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","false"
"L77821","0","0","0","0","0","0","0","0","1","1","1","5","3","2","2","2","6","0.2","0.21875","7","7","1","4","0.21875","7","0","0","0","0","0","25","31","4","0","4","0","4","0","4","0","4","9","0","4","0","25","31","4","0","4","0","4","0","4","0","4","9","0","4","0","0","0","11","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","false"
"L75413","0.118598","2","5","2","0.0871369","0.107692","21","21","1","2","2","57","5","3","5","4","40","0","0.0298507","6","6","0","34","0.0298507","6","2","2","0","0","1","195","241","6","2","6","2","36","0","33","1","36","105","0","33","1","195","241","6","2","6","2","36","0","33","1","36","105","0","33","1","0","0","92","3","21","0","0","15","0","14","0","0","0","0","0","0","0","6","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","5","0","0","1","0","0","false"
"L75427","0","0","0","0","0","0","0","0","1","2","2","33","4","3","5","3","27","0","0.0425532","6","6","0","23","0.0425532","6","2","2","0","0","1","135","173","5","2","5","2","24","0","22","1","24","58","0","22","1","135","173","5","2","5","2","24","0","22","1","24","58","0","22","1","0","0","51","0","19","0","0","12","0","0","0","0","0","0","0","0","0","2","49","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","false"
"L75422","0.090708","1","3","1","0.0714286","0.088","11","11","1","2","2","37","5","3","5","4","28","0.0416667","0.0384615","5","5","1","23","0.0384615","5","2","2","0","0","1","125","154","5","2","5","2","24","0","23","1","24","60","0","23","1","125","154","5","2","5","2","24","0","23","1","24","60","0","23","1","0","1","61","0","13","0","0","8","0","8","0","0","0","0","0","0","0","4","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","false"
"L78073","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","11","13","1","0","1","0","1","1","0","0","1","1","1","0","0","20","23","1","0","1","0","1","1","0","0","1","1","1","0","0","0","0","9","0","7","0","0","2","0","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","0","0","0","0","0","false"
"L75646","0","0","0","0","0","0","0","0","1","4","3","25","3","5","11","5","11","0.142857","0.0454545","3","2","1","6","0.0454545","3","1","1","0","0","1","63","72","1","1","1","1","6","0","6","0","6","35","0","6","0","63","72","1","1","1","1","6","0","6","0","6","35","0","6","0","0","0","15","0","6","0","0","2","0","0","0","0","0","0","0","0","0","4","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L75601","0.0990163","5","30","7","0.0851466","0.0929936","90","73","2","10","8","255","56","9","26","74","111","0.0740741","0.102247","91","23","2","25","0.102247","91","0","0","0","0","0","799","1057","19","12","19","12","37","10","26","4","37","534","10","26","4","799","1057","19","12","19","12","37","10","26","4","37","534","10","26","4","0","1","156","23","179","0","2","118","0","32","0","1","0","15","0","5","0","54","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","28","9","1","10","0","0","false"
"L78331","0","0","0","0","0","0","0","0","2","0","0","5","7","1","1","4","9","0.166667","0.173913","4","4","1","5","0.173913","4","1","1","0","0","1","19","26","1","3","1","3","5","0","5","0","5","5","0","5","0","19","26","1","3","1","3","5","0","5","0","5","5","0","5","0","0","0","15","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","false"
"L78357","0","0","0","0","0","0","0","0","1","0","0","3","0","3","2","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","13","16","1","1","1","1","3","0","3","1","3","3","0","3","1","13","16","1","1","1","1","3","0","3","1","3","3","0","3","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L78366","0","0","0","0","0","0","0","0","1","0","0","5","1","1","0","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","20","26","2","2","2","2","5","0","5","2","5","5","0","5","2","20","26","2","2","2","2","5","0","5","2","5","5","0","5","2","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L83479","0","0","0","0","0","0","0","0","2","2","2","10","9","4","4","18","22","0.333333","0.0615385","4","4","1","2","0.0229885","4","0","0","0","0","0","61","75","1","0","1","0","4","0","2","1","4","38","0","2","1","170","201","1","0","1","0","8","0","6","1","8","113","0","6","1","0","0","34","11","16","0","0","2","0","0","0","1","0","0","0","1","0","1","31","0","0","0","0","0","8","0","5","0","0","0","0","0","0","0","0","0","1","8","2","1","0","0","false"
"L84333","0","0","0","0","0","0","0","0","1","2","2","11","11","0","0","19","23","0","0.102941","7","0","0","3","0.102941","7","0","0","0","0","0","61","90","4","1","4","1","4","0","2","0","4","48","0","2","0","61","90","4","1","4","1","4","0","2","0","4","48","0","2","0","0","0","13","3","19","0","0","2","0","0","0","0","0","0","4","2","0","8","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","3","1","0","0","0","0","1","1","0","false"
"L85526","0","0","0","0","0","0","0","0","1","1","1","2","4","0","0","5","6","0.5","0.15","3","3","1","1","0.15","3","0","0","0","0","0","17","20","0","0","0","0","1","0","1","0","1","12","0","1","0","17","20","0","0","0","0","1","0","1","0","1","12","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L85540","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","1","3","0.333333","0.352941","6","6","1","2","0.352941","6","3","3","0","0","1","11","13","2","0","1","0","2","0","2","0","15","2","0","10","0","11","13","2","0","1","0","2","0","2","0","15","2","0","10","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L85546","0.163391","4","26","8","0.174632","0.198582","95","84","2","3","3","13","16","7","1","17","20","0","0.138889","15","0","0","3","0.0494382","22","0","0","0","0","0","93","149","19","0","19","0","3","0","2","1","3","59","0","2","1","423","544","21","0","21","0","10","0","9","1","10","284","0","9","1","0","0","139","43","93","0","0","31","0","78","0","1","0","12","0","3","0","19","42","0","0","0","0","0","1","0","53","0","0","0","0","0","0","0","2","0","3","12","7","8","3","0","false"
"L85849","0.0970246","1","4","1","0.0765027","0.0923077","14","12","1","1","1","7","7","3","0","9","11","0.333333","0.285714","20","3","1","2","0.144737","22","0","0","0","0","0","50","88","13","0","13","0","2","0","2","1","2","29","0","2","1","130","183","14","0","14","0","5","0","5","1","5","83","0","5","1","0","0","29","4","21","0","0","1","0","8","0","0","0","0","0","0","0","7","19","0","0","0","0","0","1","0","12","0","0","0","0","0","0","0","1","0","2","0","0","3","0","0","false"
"L85946","0","0","0","0","0","0","0","0","1","0","0","4","7","0","0","10","14","0.2","0.129032","4","4","1","4","0.129032","4","3","3","0","0","1","27","33","4","0","3","0","4","0","4","0","17","7","0","12","0","27","33","4","0","3","0","4","0","4","0","17","7","0","12","0","0","0","11","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","false"
"L85967","0","0","0","0","0","0","0","0","1","1","1","6","3","0","0","11","15","0","0","0","0","0","4","0","0","0","0","0","0","0","31","39","0","0","0","0","4","0","3","0","4","18","0","3","0","31","39","0","0","0","0","4","0","3","0","4","18","0","3","0","0","0","12","4","4","0","0","2","0","0","0","0","0","0","0","1","0","0","11","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","false"
"L85975","0","0","0","0","0","0","0","0","1","0","0","3","8","0","0","13","16","0","0.111111","6","0","0","4","0.111111","6","0","0","0","0","0","48","70","4","0","4","0","3","3","3","0","3","33","3","3","0","48","70","4","0","4","0","3","3","3","0","3","33","3","3","0","0","0","12","6","17","0","0","0","0","0","0","0","0","0","0","1","0","13","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","1","0","4","0","1","0","3","0","false"
"L85991","0","0","0","0","0","0","0","0","1","1","1","2","2","0","0","5","6","0","0.294118","5","0","0","2","0.294118","5","0","0","0","0","0","12","19","0","0","0","0","1","0","1","0","1","8","0","1","0","12","19","0","0","0","0","1","0","1","0","1","8","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L86325","0","0","0","0","0","0","0","0","1","2","2","3","6","0","0","12","13","0.5","0.24","6","3","1","1","0.24","6","0","0","0","0","0","19","29","0","0","0","0","1","0","1","0","1","15","0","1","0","19","29","0","0","0","0","1","0","1","0","1","15","0","1","0","0","0","4","2","2","0","0","2","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L86926","0","0","0","0","0","0","0","0","2","1","1","4","1","1","0","0","3","0.75","0.585366","24","24","3","1","0.585366","24","0","0","0","0","0","17","44","1","0","1","0","3","0","3","0","3","5","0","3","0","17","44","1","0","1","0","3","0","3","0","3","5","0","3","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","false"
"L87454","0","0","0","0","0","0","0","0","1","1","1","1","1","3","0","2","3","0.5","0.352941","6","6","1","1","0.352941","6","1","1","3","5","1","11","14","0","0","0","0","1","0","1","0","4","4","0","4","0","11","14","0","0","0","0","1","0","1","0","4","4","0","4","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L9317","0.32244","1","8","1","0.245033","0.247934","37","30","1","6","6","35","3","5","23","2","16","0.0769231","0.0757576","10","7","1","12","0.0757576","10","2","2","1","2","1","122","151","4","1","4","1","14","0","12","0","15","66","0","13","0","122","151","4","1","4","1","14","0","12","0","15","66","0","13","0","0","1","47","4","19","0","1","15","0","12","0","0","0","4","0","0","0","5","31","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","false"
"L87518","0","0","0","0","0","0","0","0","2","5","5","22","2","2","4","3","9","0.2","0.0375","3","3","1","4","0.0348837","3","3","4","0","0","1","77","99","7","0","7","0","6","0","4","0","10","44","0","8","0","83","105","7","0","7","0","7","0","4","0","11","45","0","8","0","0","0","25","0","10","0","1","5","0","0","0","1","0","3","0","0","0","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","false"
"L87554","0.507692","1","3","1","0.451613","0.478261","14","11","1","1","1","6","1","0","0","0","4","0.2","0.258065","8","6","1","4","0.258065","8","2","2","0","0","1","23","31","1","0","1","0","4","0","4","0","5","7","0","5","0","23","31","1","0","1","0","4","0","4","0","5","7","0","5","0","0","0","20","2","1","0","0","0","0","11","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","false"
"L56709","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","1","2","0.5","0.444444","4","4","1","1","0.444444","4","1","1","0","0","1","5","5","1","0","0","0","1","0","1","0","6","1","0","6","0","5","5","1","0","0","0","1","0","1","0","6","1","0","6","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L9434","0","0","0","0","0","0","0","0","0","0","0","2","1","14","12","2","4","0","0.181818","2","0","0","3","0.181818","2","1","1","0","0","1","9","13","2","0","1","0","2","0","2","0","7","2","0","7","0","9","13","2","0","1","0","2","0","2","0","7","2","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L54219","0.0632653","1","2","1","0.0657895","0.0634921","10","8","2","5","5","29","3","15","29","2","13","0.111111","0.00840336","1","1","1","8","0.00775194","1","0","0","1","1","0","118","141","7","2","7","2","11","0","8","0","11","68","0","8","0","128","152","10","2","10","2","12","2","9","0","12","69","2","9","0","0","0","43","2","22","0","0","18","0","7","0","1","0","3","0","0","0","2","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","4","1","0","0","0","0","false"
"L362","0","0","0","0","0","0","0","0","1","2","2","12","2","14","45","5","10","1","0.3875","31","31","6","0","0.3875","31","0","0","0","0","0","49","85","4","0","4","0","5","0","5","0","5","28","0","5","0","49","85","4","0","4","0","5","0","5","0","5","28","0","5","0","0","0","2","0","10","0","0","9","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","false"
"L1207","0","0","0","0","0","0","0","0","0","0","0","4","1","3","1","4","8","0.2","0.3","6","6","1","4","0.3","6","1","1","0","0","1","14","18","2","0","1","0","4","0","4","0","9","3","0","9","0","14","18","2","0","1","0","4","0","4","0","9","3","0","9","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L17852","0.726465","11","72","30","0.68059","0.704698","277","210","3","2","2","49","2","14","29","6","28","0.05","0.0165289","4","4","1","19","0.0127796","4","0","0","0","0","0","238","321","5","0","5","0","22","0","19","0","22","167","0","19","0","309","407","7","0","7","0","31","0","27","0","31","203","0","27","0","0","0","218","0","39","0","0","29","0","139","0","2","0","0","0","0","0","10","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
